date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,terpenesfire,c2h6sfire,c4h10fire,terpenes_monoterpenes,terpenes_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-08-01,4.670000e+01,-1.213000e+02,6.700281e-09,3.020152e-10,3.611075e-10,2.161655e-10,8.150088e-10,6.347915e-08,1.198058e-10,1.117233e-12,1.699279e-11,7.489905e-11,3.635368e-11,6.431806e-12,6.202713e-11,3.006373e-11,1.816138e-11,1.367849e-10,6.216513e-11,4.269608e-11,4.547011e-11,2.556231e-11,3.373830e-11,3.078739e-12,1.795825e-11,5.827386e-12,5.935300e-12,3.364395e-13,4.760936e-12,3.237437e-12,2.018637e-12,3.644782e-10,1.816773e-11,1.816138e-11,4.008073e-10,1.292110e-10,1.209913e-11,3.006373e-11,1.713738e-10,6.431806e-12,6.431806e-12,3.373830e-11,8.758944e-11,3.078739e-12,1.244065e-10,1.989500e-10,4.269608e-11,1.209230e-10,3.625691e-10,6.700281e-09,2.161655e-10,8.150088e-10,3.611075e-10,6.347915e-08,1.125042e+03,1.413681e-11,5.148159e-12,8.150722e-12,1.413681e-11,1.413681e-11,5.148159e-12,8.375444e+02,2.874976e+02,8.375444e+02,2.874976e+02
2018-08-01,4.710000e+01,-1.225000e+02,3.382666e-09,1.230432e-10,1.893185e-10,1.175269e-10,2.690320e-10,5.546721e-08,8.189259e-11,9.762230e-13,4.855081e-12,4.653921e-11,1.878274e-11,1.484263e-12,2.549060e-11,1.751285e-11,7.405613e-12,3.851225e-11,2.715952e-11,2.652960e-11,1.765830e-11,9.724790e-12,1.543956e-11,8.369386e-13,8.891950e-12,3.394594e-12,4.955688e-12,3.135747e-13,8.320082e-13,3.991791e-12,1.077913e-12,1.455566e-10,7.326110e-12,7.405613e-12,1.602883e-10,7.421390e-11,8.663856e-12,1.751285e-11,1.003906e-10,1.484263e-12,1.484263e-12,1.543956e-11,3.521539e-11,8.369386e-13,5.149189e-11,6.567177e-11,2.652960e-11,8.286882e-11,1.750702e-10,3.382666e-09,1.175269e-10,2.690320e-10,1.893185e-10,5.546721e-08,9.499783e+02,8.235033e-13,4.998212e-14,1.424398e-12,8.235033e-13,8.235033e-13,4.998212e-14,7.499565e+02,2.000218e+02,7.499565e+02,2.000218e+02
2018-08-01,4.770000e+01,-1.201000e+02,8.521717e-09,3.877726e-10,4.592726e-10,2.749290e-10,1.036565e-09,8.073562e-08,1.516529e-10,1.420947e-12,2.184787e-11,9.525996e-11,4.604800e-11,8.410822e-12,7.902086e-11,3.823639e-11,2.309846e-11,1.739691e-10,7.906439e-11,5.430277e-11,5.783092e-11,3.250858e-11,4.288767e-11,3.915677e-12,2.284010e-11,7.411530e-12,7.548780e-12,4.278988e-13,6.055171e-12,4.117516e-12,2.567392e-12,4.674514e-10,2.310653e-11,2.309846e-11,5.136564e-10,1.641481e-10,1.538821e-11,3.823639e-11,2.177727e-10,8.410822e-12,8.410822e-12,4.288767e-11,1.115294e-10,3.915677e-12,1.583328e-10,2.530335e-10,5.430277e-11,1.530739e-10,4.604102e-10,8.521717e-09,2.749290e-10,1.036565e-09,4.592726e-10,8.073562e-08,7.000737e+02,1.797982e-11,6.547659e-12,1.036645e-11,1.797982e-11,1.797982e-11,6.547659e-12,5.000519e+02,2.000218e+02,5.000519e+02,2.000218e+02
2018-08-01,4.790000e+01,-1.159000e+02,1.034315e-08,4.698015e-10,5.574378e-10,3.336925e-10,1.258120e-09,9.799208e-08,1.850166e-10,1.724661e-12,2.632948e-11,1.156209e-10,5.634821e-11,1.014246e-11,9.601459e-11,4.640905e-11,2.803554e-11,2.111534e-10,9.596365e-11,6.590947e-11,7.019173e-11,3.945486e-11,5.203703e-11,4.752616e-12,2.772196e-11,8.995673e-12,9.162259e-12,5.193580e-13,7.349406e-12,4.997596e-12,3.116148e-12,5.663228e-10,2.804533e-11,2.803554e-11,6.224036e-10,1.996910e-10,1.867729e-11,4.640905e-11,2.647774e-10,1.014246e-11,1.014246e-11,5.203703e-11,1.354695e-10,4.752616e-12,1.922591e-10,3.071170e-10,6.590947e-11,1.867413e-10,5.597677e-10,1.034315e-08,3.336925e-10,1.258120e-09,5.574378e-10,9.799208e-08,1.750018e+03,2.182284e-11,7.947158e-12,1.258218e-11,2.182284e-11,2.182284e-11,7.947158e-12,1.250008e+03,5.000095e+02,1.250008e+03,5.000095e+02
2018-08-01,4.790000e+01,-1.201000e+02,1.040820e-09,4.847157e-11,5.609437e-11,3.357911e-11,1.266033e-10,9.860838e-09,1.819835e-11,1.735507e-13,2.614274e-12,1.163480e-11,5.453052e-12,9.895085e-13,9.346554e-12,4.670092e-12,2.821186e-12,2.124813e-11,9.656718e-12,6.632400e-12,7.063319e-12,3.889916e-12,5.146520e-12,4.782507e-13,2.789631e-12,9.052250e-13,9.219884e-13,5.226244e-14,7.395629e-13,5.029027e-13,3.135747e-13,5.814917e-11,2.822172e-12,2.821186e-12,6.379253e-11,1.987749e-11,1.879476e-12,4.670092e-12,2.642705e-11,9.895085e-13,9.895085e-13,5.146520e-12,1.323647e-11,4.782507e-13,1.886124e-11,3.090485e-11,6.632400e-12,1.837190e-11,5.590915e-11,1.040820e-09,3.357911e-11,1.266033e-10,5.609437e-11,9.860838e-09,7.000737e+02,2.196009e-12,7.997139e-13,1.266132e-12,2.196009e-12,2.196009e-12,7.997139e-13,5.000519e+02,2.000218e+02,5.000519e+02,2.000218e+02
2018-08-01,4.790000e+01,-1.205000e+02,1.056433e-07,4.794958e-09,5.693578e-09,3.408280e-09,1.285024e-08,1.000875e-06,1.889596e-09,1.761540e-11,2.703907e-10,1.180933e-09,5.737823e-10,1.026615e-10,9.839372e-10,4.740145e-10,2.863504e-10,2.156686e-09,9.801570e-10,6.731887e-10,7.169269e-10,4.034398e-10,5.323789e-10,4.854244e-11,2.831476e-10,9.188034e-11,9.358182e-11,5.304638e-12,7.506563e-11,5.104463e-11,3.182783e-11,5.782276e-09,2.864504e-10,2.863504e-10,6.355077e-09,2.037862e-09,1.907668e-10,4.740145e-10,2.702643e-09,1.026615e-10,1.026615e-10,5.323789e-10,1.387377e-09,4.854244e-11,1.968298e-09,3.136843e-09,6.731887e-10,1.907211e-09,5.717243e-09,1.056433e-07,3.408280e-09,1.285024e-08,5.693578e-09,1.000875e-06,1.472160e+03,2.228949e-10,8.117097e-11,1.285124e-10,2.228949e-10,2.228949e-10,8.117097e-11,1.080413e+03,3.917470e+02,1.080413e+03,3.917470e+02
2018-08-01,4.830000e+01,-1.161000e+02,5.594410e-09,2.050721e-10,3.085190e-10,1.930799e-10,4.510243e-10,9.059645e-08,1.334546e-10,1.594498e-12,7.842824e-12,7.635340e-11,3.090063e-11,2.226394e-12,4.248434e-11,2.889620e-11,1.199004e-11,6.374441e-11,4.526587e-11,4.393965e-11,2.913619e-11,1.611537e-11,2.516076e-11,1.374971e-12,1.464556e-11,5.601079e-12,8.125022e-12,5.160916e-13,1.386680e-12,6.569167e-12,1.763858e-12,2.420510e-10,1.209370e-11,1.199004e-11,2.661348e-10,1.218996e-10,1.424219e-11,2.889620e-11,1.650380e-10,2.226394e-12,2.226394e-12,2.516076e-11,5.859970e-11,1.374971e-12,8.513543e-11,1.090103e-10,4.393965e-11,1.350491e-10,2.879990e-10,5.594410e-09,1.930799e-10,4.510243e-10,3.085190e-10,9.059645e-08,1.350025e+03,1.372505e-12,9.996425e-14,2.373997e-12,1.372505e-12,1.372505e-12,9.996425e-14,9.000206e+02,4.500040e+02,9.000206e+02,4.500040e+02
2018-08-01,4.830000e+01,-1.209000e+02,4.488538e-09,2.050721e-10,2.419069e-10,1.448099e-10,5.459768e-10,4.252487e-08,8.037606e-11,7.484376e-13,1.157750e-11,5.017509e-11,2.423579e-11,4.452788e-12,4.163465e-11,2.013978e-11,1.216636e-11,9.163258e-11,4.164460e-11,2.860223e-11,3.046056e-11,1.722677e-11,2.287342e-11,2.062456e-12,1.203028e-11,3.903783e-12,3.976075e-12,2.253818e-13,3.189365e-12,2.168768e-12,1.352291e-12,2.471101e-10,1.217062e-11,1.216636e-11,2.714471e-10,8.644117e-11,8.105240e-12,2.013978e-11,1.146862e-10,4.452788e-12,4.452788e-12,2.287342e-11,5.886142e-11,2.062456e-12,8.379729e-11,1.332772e-10,2.860223e-11,8.112450e-11,2.430039e-10,4.488538e-09,1.448099e-10,5.459768e-10,2.419069e-10,4.252487e-08,5.749653e+02,9.470287e-12,3.448767e-12,5.460193e-12,9.470287e-12,9.470287e-12,3.448767e-12,3.999687e+02,1.749966e+02,3.999687e+02,1.749966e+02
2018-08-01,4.850000e+01,-1.167000e+02,1.301025e-10,7.457166e-12,7.011796e-12,4.197389e-12,1.582541e-11,1.232605e-09,3.033059e-12,2.169384e-14,3.734678e-13,1.454350e-12,6.058947e-13,2.473771e-13,1.699373e-12,5.837616e-13,3.526482e-13,2.656017e-12,1.207090e-12,8.290500e-13,8.829148e-13,5.557022e-13,5.718355e-13,5.978134e-14,3.487039e-13,1.131531e-13,1.152485e-13,6.532806e-15,9.244536e-14,6.286284e-14,3.919683e-14,8.713548e-12,3.527715e-13,3.526482e-13,9.418968e-12,2.408949e-12,2.349345e-13,5.837616e-13,3.227645e-12,2.473771e-13,2.473771e-13,5.718355e-13,2.255076e-12,5.978134e-14,2.886693e-12,3.863107e-12,8.290500e-13,3.054753e-12,7.746909e-12,1.301025e-10,4.197389e-12,1.582541e-11,7.011796e-12,1.232605e-09,1.389842e-09,2.745011e-13,9.996425e-14,1.582665e-13,2.745011e-13,2.745011e-13,9.996425e-14,,,,
2018-08-01,4.850000e+01,-1.151000e+02,7.155640e-10,3.355725e-11,3.856488e-11,2.308564e-11,8.703977e-11,6.779326e-09,1.364876e-11,1.193162e-13,1.867339e-12,7.998927e-12,4.241263e-12,7.421314e-13,6.797494e-12,3.210689e-12,1.939565e-12,1.460809e-11,6.638994e-12,4.559775e-12,4.856031e-12,2.778511e-12,3.431013e-12,3.287973e-13,1.917871e-12,6.223422e-13,6.338670e-13,3.593043e-14,5.084495e-13,3.457456e-13,2.155826e-13,4.028062e-11,1.940243e-12,1.939565e-12,4.416043e-11,1.415806e-11,1.292140e-12,3.210689e-12,1.866089e-11,7.421314e-13,7.421314e-13,3.431013e-12,9.576005e-12,3.287973e-13,1.333582e-11,2.124709e-11,4.559775e-12,1.376808e-11,3.957494e-11,7.155640e-10,2.308564e-11,8.703977e-11,3.856488e-11,6.779326e-09,7.644131e-09,1.509756e-12,5.498034e-13,8.704655e-13,1.509756e-12,1.509756e-12,5.498034e-13,,,,
2018-08-01,4.850000e+01,-1.205000e+02,9.419425e-08,4.276685e-09,5.076540e-09,3.038910e-09,1.145760e-08,8.924059e-07,1.684864e-09,1.570634e-11,2.410734e-10,1.052950e-09,5.119811e-10,9.177693e-11,8.777263e-10,4.226434e-10,2.553173e-10,1.922956e-09,8.739331e-10,6.002322e-10,6.392304e-10,3.598172e-10,4.746235e-10,4.328168e-11,2.524616e-10,8.192286e-11,8.343995e-11,4.729751e-12,6.693044e-11,4.551270e-11,2.837851e-11,5.156989e-09,2.554066e-10,2.553173e-10,5.667713e-09,1.817392e-09,1.700926e-10,4.226434e-10,2.410129e-09,9.177693e-11,9.177693e-11,4.746235e-10,1.237544e-09,4.328168e-11,1.755449e-09,2.796889e-09,6.002322e-10,1.700570e-09,5.097692e-09,9.419425e-08,3.038910e-09,1.145760e-08,5.076540e-09,8.924059e-07,2.962492e+03,1.987388e-10,7.237411e-11,1.145849e-10,1.987388e-10,1.987388e-10,7.237411e-11,2.200010e+03,7.624818e+02,2.200010e+03,7.624818e+02
2018-08-01,4.870000e+01,-1.167000e+02,3.317615e-09,1.193147e-10,1.858126e-10,1.154282e-10,2.690320e-10,5.361831e-08,7.734300e-11,9.436822e-13,4.668347e-12,4.508486e-11,1.817684e-11,1.484263e-12,2.549060e-11,1.692909e-11,7.052965e-12,3.718423e-11,2.655598e-11,2.570055e-11,1.721684e-11,9.446938e-12,1.486773e-11,8.070480e-13,8.543246e-12,3.281441e-12,4.782815e-12,3.037755e-13,7.857856e-13,3.866065e-12,1.038716e-12,1.411998e-10,7.035831e-12,7.052965e-12,1.552886e-10,7.180495e-11,8.368031e-12,1.692909e-11,9.710206e-11,1.484263e-12,1.484263e-12,1.486773e-11,3.493754e-11,8.070480e-13,5.061231e-11,6.374021e-11,2.570055e-11,7.828668e-11,1.677274e-10,3.317615e-09,1.154282e-10,2.690320e-10,1.858126e-10,5.361831e-08,5.750629e-08,8.235033e-13,9.996425e-14,1.345265e-12,8.235033e-13,8.235033e-13,9.996425e-14,,,,
2018-08-01,4.890000e+01,-1.167000e+02,7.155640e-10,2.610008e-11,3.856488e-11,2.308564e-11,5.538894e-11,1.109344e-08,1.668182e-11,1.952446e-13,1.120403e-12,9.453278e-12,4.241263e-12,2.473771e-13,5.947807e-12,3.794450e-12,1.586917e-12,7.968051e-12,6.035449e-12,5.388825e-12,3.531659e-12,1.944958e-12,3.431013e-12,1.793440e-13,1.917871e-12,7.354953e-13,1.037237e-12,6.532805e-14,1.848907e-13,8.486484e-13,2.155826e-13,3.075214e-11,1.565655e-12,1.586917e-12,3.390472e-11,1.561241e-11,1.838060e-12,3.794450e-12,2.124492e-11,2.473771e-13,2.473771e-13,3.431013e-12,7.892765e-12,1.793440e-13,1.150312e-11,1.400350e-11,5.388825e-12,1.687707e-11,3.626939e-11,7.155640e-10,2.308564e-11,5.538894e-11,3.856488e-11,1.109344e-08,1.192605e-08,1.372505e-13,,3.165329e-13,1.372505e-13,1.372505e-13,,,,,
2018-08-01,4.890000e+01,-1.159000e+02,4.748743e-09,2.162578e-10,2.559306e-10,1.532047e-10,5.776276e-10,4.499007e-08,8.492565e-11,7.918253e-13,1.213770e-11,5.308379e-11,2.605348e-11,4.700166e-12,4.418371e-11,2.130730e-11,1.287166e-11,9.694462e-11,4.405878e-11,3.026033e-11,3.222639e-11,1.806032e-11,2.401709e-11,2.182019e-12,1.272769e-11,4.130089e-12,4.206572e-12,2.384474e-13,3.374256e-12,2.294494e-12,1.430684e-12,2.606219e-10,1.287616e-11,1.287166e-11,2.863697e-10,9.186496e-11,8.575109e-12,2.130730e-11,1.217474e-10,4.700166e-12,4.700166e-12,2.401709e-11,6.224403e-11,2.182019e-12,8.844314e-11,1.410034e-10,3.026033e-11,8.571747e-11,2.569812e-10,4.748743e-09,1.532047e-10,5.776276e-10,2.559306e-10,4.499007e-08,4.199987e+03,1.001929e-11,3.648695e-12,5.776725e-12,1.001929e-11,1.001929e-11,3.648695e-12,3.249973e+03,9.500135e+02,3.249973e+03,9.500135e+02
2018-08-01,4.890000e+01,-1.179000e+02,3.512769e-09,1.603291e-10,1.893185e-10,1.133295e-10,4.272862e-10,3.328033e-08,6.217771e-11,5.857338e-13,8.963227e-12,3.926746e-11,1.878274e-11,3.463280e-12,3.228809e-11,1.576156e-11,9.521503e-12,7.171246e-11,3.259143e-11,2.238435e-11,2.383870e-11,1.333685e-11,1.772690e-11,1.614096e-12,9.415005e-12,3.055134e-12,3.111711e-12,1.763857e-13,2.496025e-12,1.697297e-12,1.058314e-12,1.931310e-10,9.524831e-12,9.521503e-12,2.121773e-10,6.746520e-11,6.343231e-12,1.576156e-11,8.957000e-11,3.463280e-12,3.463280e-12,1.772690e-11,4.562495e-11,1.614096e-12,6.496595e-11,1.043039e-10,2.238435e-11,6.276344e-11,1.894517e-10,3.512769e-09,1.133295e-10,4.272862e-10,1.893185e-10,3.328033e-08,3.752573e-08,7.411530e-12,2.699035e-12,4.273194e-12,7.411530e-12,7.411530e-12,2.699035e-12,,,,
