date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c5h8fire,c2h6sfire,isoprene_isoprene,isoprene_total,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-11-19,4.470000e+01,-1.235000e+02,6.107855e-09,2.231923e-10,3.374230e-10,2.108512e-10,4.909001e-10,9.911498e-08,1.457244e-10,1.744424e-12,8.530468e-12,8.345707e-11,3.340542e-11,1.438862e-12,4.684666e-11,3.158354e-11,1.316970e-11,7.036881e-11,4.893908e-11,4.786322e-11,3.196837e-11,1.750749e-11,2.792445e-11,1.486555e-12,1.595102e-11,6.116157e-12,8.883639e-12,5.672427e-13,2.554541e-12,1.496552e-12,7.178184e-12,1.937656e-12,2.636911e-10,1.316693e-11,1.316970e-11,2.900277e-10,1.328135e-10,1.556704e-11,3.158354e-11,1.799641e-10,2.792445e-11,6.435415e-11,1.486555e-12,9.376515e-11,1.193079e-10,4.786322e-11,1.474689e-10,3.146400e-10,1.438862e-12,1.438862e-12,6.107855e-09,2.108512e-10,4.909001e-10,3.374230e-10,9.911498e-08,1.062621e-07,,,2.727780e-12,9.098247e-14,2.727780e-12,2.727780e-12,9.098247e-14,,
2020-11-19,4.490000e+01,-9.770000e+01,4.743965e-10,4.111437e-11,5.112469e-11,1.177166e-11,4.090834e-11,5.082819e-09,1.911140e-11,8.945763e-14,8.824622e-13,6.531423e-12,2.863322e-12,3.346190e-14,2.676952e-12,1.429120e-12,2.047586e-12,1.067392e-11,1.385068e-11,5.929956e-12,6.330369e-12,8.753745e-13,1.801577e-12,3.384028e-13,1.040284e-12,2.642784e-13,1.292166e-13,1.750749e-14,1.567203e-13,3.030208e-13,1.254440e-12,3.555997e-13,4.832720e-11,2.069781e-12,2.047586e-12,5.244456e-11,1.043503e-11,4.110024e-13,1.429120e-12,1.227515e-11,1.801577e-12,3.552326e-12,3.384028e-13,5.692306e-12,2.452460e-11,5.929956e-12,1.920086e-11,4.965542e-11,3.346190e-14,3.346190e-14,4.743965e-10,1.177166e-11,4.090834e-11,5.112469e-11,5.082819e-09,5.661021e-09,,,1.948414e-12,,1.948414e-12,1.948414e-12,,,
2020-11-19,4.490000e+01,-9.690001e+01,2.371983e-10,2.349392e-11,2.385819e-11,5.539604e-12,2.045417e-11,2.541410e-09,9.555701e-12,4.472881e-14,2.941541e-13,2.902855e-12,9.544406e-13,,1.338476e-12,7.145598e-13,9.772568e-13,5.139296e-12,6.463653e-12,2.964978e-12,3.165185e-12,4.376872e-13,9.007886e-13,1.692014e-13,4.854658e-13,1.132622e-13,6.460829e-14,7.002996e-15,7.836014e-14,1.422342e-13,5.923744e-13,1.741713e-13,2.695326e-11,9.871401e-13,9.772568e-13,2.891766e-11,4.342761e-12,1.848734e-13,7.145598e-13,5.242195e-12,9.007886e-13,1.776163e-12,1.692014e-13,2.846153e-12,1.160295e-11,2.964978e-12,9.600430e-12,2.416836e-11,,,2.371983e-10,5.539604e-12,2.045417e-11,2.385819e-11,2.541410e-09,2.828460e-09,,,1.169048e-12,,1.169048e-12,1.169048e-12,,,
2020-11-19,4.490000e+01,-1.191000e+02,5.336961e-09,2.408127e-10,2.897066e-10,1.724202e-10,6.494199e-10,5.054582e-08,9.555701e-11,8.896064e-13,1.382524e-11,5.950852e-11,2.863322e-11,1.127666e-11,4.952361e-11,2.400921e-11,1.447271e-11,1.091112e-10,4.986246e-11,3.388546e-11,3.639963e-11,2.057130e-11,2.702366e-11,2.453420e-12,1.435592e-11,4.643749e-12,4.748709e-12,2.696154e-13,6.503891e-12,3.797036e-12,2.578571e-12,1.611084e-12,2.910376e-10,1.449058e-11,1.447271e-11,3.200009e-10,1.024977e-10,9.662072e-12,2.400921e-11,1.361689e-10,2.702366e-11,7.009491e-11,2.453420e-12,9.957198e-11,1.589737e-10,3.388546e-11,9.644661e-11,2.893057e-10,1.127666e-11,1.127666e-11,5.336961e-09,1.724202e-10,6.494199e-10,2.897066e-10,5.054582e-08,5.699842e-08,,,5.065877e-12,4.094211e-12,5.065877e-12,5.065877e-12,4.094211e-12,,
2020-11-19,4.490000e+01,-1.233000e+02,5.336961e-10,1.762044e-11,2.726650e-11,1.800371e-11,4.090834e-11,8.471366e-09,1.194463e-11,1.490960e-13,5.883082e-13,7.257137e-12,2.863322e-12,1.338476e-13,4.015428e-12,2.715327e-12,1.116865e-12,5.929956e-12,4.616895e-12,4.235683e-12,2.848666e-12,1.313062e-12,2.702366e-12,1.329440e-13,1.387045e-12,5.285567e-13,7.752994e-13,4.902097e-14,2.194084e-13,1.298660e-13,6.097972e-13,1.669141e-13,2.105742e-11,1.125986e-12,1.116865e-12,2.330027e-11,1.150750e-11,1.352877e-12,2.715327e-12,1.557571e-11,2.702366e-12,5.328489e-12,1.329440e-13,8.163799e-12,1.054685e-11,4.235683e-12,1.209372e-11,2.687625e-11,1.338476e-13,1.338476e-13,5.336961e-10,1.800371e-11,4.090834e-11,2.726650e-11,8.471366e-09,9.091241e-09,,,3.896828e-13,,3.896828e-13,3.896828e-13,,,
2020-11-19,4.510000e+01,-1.165000e+02,1.601088e-09,7.048177e-11,8.520783e-11,5.158756e-11,1.943146e-10,1.496608e-08,2.866710e-11,2.634030e-13,4.118157e-12,1.814284e-11,8.589966e-12,3.346190e-12,1.472323e-11,7.145597e-12,4.327851e-12,3.241709e-11,1.477406e-11,1.016564e-11,1.076163e-11,6.127621e-12,8.107097e-12,7.372348e-13,4.299840e-12,1.396900e-12,1.421382e-12,8.053446e-14,1.943331e-12,1.131690e-12,7.666022e-13,4.789710e-13,8.536155e-11,4.320594e-12,4.327851e-12,9.400999e-11,3.103265e-11,2.898817e-12,7.145597e-12,4.107706e-11,8.107097e-12,2.085086e-11,7.372348e-13,2.969519e-11,4.719115e-11,1.016564e-11,2.893051e-11,8.628730e-11,3.346190e-12,3.346190e-12,1.601088e-09,5.158756e-11,1.943146e-10,8.520783e-11,1.496608e-08,1.689951e-08,,,1.558731e-12,1.228263e-12,1.558731e-12,1.558731e-12,1.228263e-12,,
2020-11-19,4.510000e+01,-1.223000e+02,1.719687e-09,7.635525e-11,9.202445e-11,5.504982e-11,2.070985e-10,1.609560e-08,3.105603e-11,2.832825e-13,4.412311e-12,1.886856e-11,9.544406e-12,3.613885e-12,1.606171e-11,7.717245e-12,4.607068e-12,3.478908e-11,1.569744e-11,1.101278e-11,1.171118e-11,6.565309e-12,9.007886e-12,7.855780e-13,4.577249e-12,1.472408e-12,1.518295e-12,8.403595e-14,2.084380e-12,1.212083e-12,8.188705e-13,5.152567e-13,9.247874e-11,4.630590e-12,4.607068e-12,1.017164e-10,3.299021e-11,3.074739e-12,7.717245e-12,4.378219e-11,9.007886e-12,2.262702e-11,7.855780e-13,3.242048e-11,5.048652e-11,1.101278e-11,3.133931e-11,9.283860e-11,3.613885e-12,3.613885e-12,1.719687e-09,5.504982e-11,2.070985e-10,9.202445e-11,1.609560e-08,1.817078e-08,,,1.558731e-12,1.319246e-12,1.558731e-12,1.558731e-12,1.319246e-12,,
2020-11-19,4.530000e+01,-9.709999e+01,1.778987e-10,1.762044e-11,2.044988e-11,4.500928e-12,1.534063e-11,1.976652e-09,7.166776e-12,3.478908e-14,2.941541e-13,2.902855e-12,9.544406e-13,,1.338476e-12,5.716478e-13,7.911127e-13,4.348635e-12,5.540274e-12,2.117841e-12,2.532148e-12,4.376872e-13,9.007886e-13,1.329440e-13,4.161135e-13,1.132622e-13,6.460829e-14,7.002996e-15,6.268811e-14,1.174978e-13,4.878377e-13,1.378856e-13,2.044674e-11,8.059093e-13,7.911127e-13,2.204376e-11,4.273409e-12,1.848734e-13,5.716478e-13,5.029930e-12,9.007886e-13,1.776163e-12,1.329440e-13,2.809896e-12,9.888908e-12,2.117841e-12,7.201565e-12,1.920832e-11,,,1.778987e-10,4.500928e-12,1.534063e-11,2.044988e-11,1.976652e-09,2.194842e-09,,,7.793657e-13,,7.793657e-13,7.793657e-13,,,
2020-11-19,4.530000e+01,-9.690001e+01,2.964978e-10,2.349392e-11,3.067482e-11,6.924505e-12,2.556771e-11,3.106168e-09,1.194463e-11,5.466855e-14,5.883082e-13,3.628569e-12,1.908881e-12,,1.338476e-12,8.574717e-13,1.209937e-12,6.325287e-12,8.310411e-12,3.388546e-12,3.798222e-12,4.376872e-13,9.007886e-13,1.933731e-13,6.241703e-13,1.510162e-13,9.691243e-14,1.050449e-14,9.403216e-14,1.731547e-13,7.317566e-13,2.104570e-13,2.788045e-11,1.209401e-12,1.209937e-12,3.029979e-11,6.161620e-12,2.584331e-13,8.574717e-13,7.277525e-12,9.007886e-13,1.776163e-12,1.933731e-13,2.870325e-12,1.463570e-11,3.388546e-12,1.199929e-11,3.002354e-11,,,2.964978e-10,6.924505e-12,2.556771e-11,3.067482e-11,3.106168e-09,3.465833e-09,,,1.169048e-12,,1.169048e-12,1.169048e-12,,,
2020-11-19,4.550000e+01,-9.750000e+01,3.557974e-10,3.524088e-11,4.089976e-11,9.348082e-12,3.323803e-11,3.953304e-09,1.433355e-11,6.957815e-14,5.883082e-13,5.079996e-12,1.908881e-12,3.346190e-14,2.676952e-12,1.143296e-12,1.675297e-12,8.697269e-12,1.108055e-11,4.659251e-12,5.064296e-12,8.753745e-13,9.007886e-13,2.779738e-13,8.322270e-13,1.887703e-13,1.292166e-13,1.400599e-14,1.253762e-13,2.411798e-13,9.930983e-13,2.830283e-13,4.089349e-11,1.642683e-12,1.675297e-12,4.421147e-11,7.821104e-12,3.319928e-13,1.143296e-12,9.296393e-12,9.007886e-13,3.552326e-12,2.779738e-13,4.731089e-12,1.977782e-11,4.659251e-12,1.440313e-11,3.884019e-11,3.346190e-14,3.346190e-14,3.557974e-10,9.348082e-12,3.323803e-11,4.089976e-11,3.953304e-09,4.392588e-09,,,1.558731e-12,,1.558731e-12,1.558731e-12,,,
2020-11-19,4.550000e+01,-1.215000e+02,6.522952e-10,2.349392e-11,3.408313e-11,2.181219e-11,5.113543e-11,1.044802e-08,1.433355e-11,1.838851e-13,8.824622e-13,8.708564e-12,3.817763e-12,1.338476e-13,5.353904e-12,3.286975e-12,1.396081e-12,7.511278e-12,5.540274e-12,5.082820e-12,3.481703e-12,1.750749e-12,2.702366e-12,1.571156e-13,1.664454e-12,6.418190e-13,9.368202e-13,5.952546e-14,2.664245e-13,1.546024e-13,7.491794e-13,2.031998e-13,2.785809e-11,1.373406e-12,1.396081e-12,3.062757e-11,1.419078e-11,1.638165e-12,3.286975e-12,1.911592e-11,2.702366e-12,7.104652e-12,1.571156e-13,9.964134e-12,1.305155e-11,5.082820e-12,1.451744e-11,3.265181e-11,1.338476e-13,1.338476e-13,6.522952e-10,2.181219e-11,5.113543e-11,3.408313e-11,1.044802e-08,1.120734e-08,,,3.896828e-13,,3.896828e-13,3.896828e-13,,,
2020-11-19,4.590000e+01,-9.790001e+01,1.055532e-08,9.632508e-10,1.134968e-09,2.631312e-10,9.460054e-10,1.146458e-07,4.252287e-10,2.017766e-12,1.882586e-11,1.523999e-10,6.585640e-11,5.688523e-13,6.424684e-11,3.229810e-11,4.648950e-11,2.427329e-10,3.176424e-10,1.296119e-10,1.421168e-10,2.100899e-11,3.513076e-11,7.662407e-12,2.295560e-11,5.738616e-12,3.165806e-12,3.781618e-13,3.604566e-12,6.765402e-12,2.810294e-11,8.026394e-12,1.124193e-09,4.649930e-11,4.648950e-11,1.217182e-09,2.412119e-10,9.282584e-12,3.229810e-11,2.827926e-10,3.513076e-11,8.525583e-11,7.662407e-12,1.280490e-10,5.603752e-10,1.296119e-10,4.272465e-10,1.117234e-09,5.688523e-13,5.688523e-13,1.055532e-08,2.631312e-10,9.460054e-10,1.134968e-09,1.146458e-07,1.275454e-07,,,4.598258e-11,1.364737e-13,4.598258e-11,4.598258e-11,1.364737e-13,,
2020-11-19,4.590000e+01,-9.770000e+01,1.589228e-08,1.444876e-09,1.700748e-09,3.950431e-10,1.419008e-09,1.722511e-07,6.402320e-10,3.031620e-12,2.823879e-11,2.285998e-10,9.830738e-11,8.700093e-13,9.637026e-11,4.844715e-11,6.980406e-11,3.637040e-10,4.764635e-10,1.948414e-10,2.130169e-10,3.195117e-11,5.224574e-11,1.151778e-11,3.446807e-11,8.607924e-12,4.781013e-12,5.707442e-13,5.422521e-12,1.015429e-11,4.218054e-11,1.205411e-11,1.686132e-09,6.981146e-11,6.980406e-11,1.825747e-09,3.613753e-10,1.395968e-11,4.844715e-11,4.237821e-10,5.224574e-11,1.283214e-10,1.151778e-11,1.920849e-10,8.401675e-10,1.948414e-10,6.432636e-10,1.678273e-09,8.700093e-13,8.700093e-13,1.589228e-08,3.950431e-10,1.419008e-09,1.700748e-09,1.722511e-07,1.916584e-07,,,6.897386e-11,1.819649e-13,6.897386e-11,6.897386e-11,1.819649e-13,,
2020-11-19,4.590000e+01,-1.177000e+02,2.075485e-09,9.397569e-11,1.124743e-10,6.647525e-11,2.505636e-10,1.948414e-08,3.583388e-11,3.429209e-13,5.294773e-12,2.322284e-11,1.145329e-11,4.350046e-12,1.873866e-11,9.289277e-12,5.584325e-12,4.230035e-11,1.939096e-11,1.313062e-11,1.392681e-11,7.878371e-12,1.080946e-11,9.426936e-13,5.548180e-12,1.812195e-12,1.841336e-12,1.050449e-13,2.507524e-12,1.465631e-12,9.930983e-13,6.241138e-13,1.131973e-10,5.590367e-12,5.584325e-12,1.243720e-10,4.022431e-11,3.758575e-12,9.289277e-12,5.327216e-11,1.080946e-11,2.661703e-11,9.426936e-13,3.836919e-11,6.169131e-11,1.313062e-11,3.617680e-11,1.109987e-10,4.350046e-12,4.350046e-12,2.075485e-09,6.647525e-11,2.505636e-10,1.124743e-10,1.948414e-08,2.199073e-08,,,1.948414e-12,1.592193e-12,1.948414e-12,1.948414e-12,1.592193e-12,,
2020-11-19,4.590000e+01,-1.175000e+02,1.956886e-09,7.048177e-11,1.090660e-10,6.751393e-11,1.559630e-10,3.190881e-08,4.777850e-11,5.615951e-13,2.647387e-12,2.685141e-11,1.049885e-11,4.684666e-13,1.472323e-11,1.014675e-11,4.234780e-12,2.253383e-11,1.569744e-11,1.524846e-11,1.012859e-11,5.689934e-12,9.007886e-12,4.713468e-13,5.132067e-12,1.963211e-12,2.842765e-12,1.820779e-13,8.149454e-13,4.823596e-13,2.299806e-12,6.168567e-13,8.325775e-11,4.213968e-12,4.234780e-12,9.170650e-11,4.248232e-11,4.988053e-12,1.014675e-11,5.761712e-11,9.007886e-12,2.041317e-11,4.713468e-13,2.989240e-11,3.823128e-11,1.524846e-11,4.834010e-11,1.018198e-10,4.684666e-13,4.684666e-13,1.956886e-09,6.751393e-11,1.559630e-10,1.090660e-10,3.190881e-08,3.419829e-08,,,7.793657e-13,4.549124e-14,7.793657e-13,7.793657e-13,4.549124e-14,,
2020-11-19,4.610000e+01,-9.850000e+01,2.371983e-10,2.349392e-11,2.385819e-11,5.885830e-12,2.045417e-11,2.541410e-09,9.555701e-12,4.472881e-14,2.941541e-13,3.628569e-12,1.908881e-12,,1.338476e-12,7.145598e-13,1.023793e-12,5.139296e-12,7.387031e-12,2.964978e-12,3.165185e-12,4.376872e-13,9.007886e-13,1.692014e-13,4.854658e-13,1.132622e-13,6.460829e-14,7.002996e-15,7.836014e-14,1.484183e-13,6.097972e-13,1.741713e-13,2.695326e-11,1.010747e-12,1.023793e-12,2.898780e-11,6.022916e-12,1.848734e-13,7.145598e-13,6.922349e-12,9.007886e-13,1.776163e-12,1.692014e-13,2.846153e-12,1.252633e-11,2.964978e-12,9.600430e-12,2.509174e-11,,,2.371983e-10,5.885830e-12,2.045417e-11,2.385819e-11,2.541410e-09,2.828806e-09,,,1.169048e-12,,1.169048e-12,1.169048e-12,,,
2020-11-19,4.610000e+01,-9.790001e+01,1.008093e-09,9.397569e-11,1.090660e-10,2.492822e-11,8.948699e-11,1.101278e-08,4.061173e-11,1.938249e-13,1.764924e-12,1.451427e-11,6.681084e-12,6.692380e-14,6.692379e-12,3.001151e-12,4.420924e-12,2.292916e-11,3.047150e-11,1.228348e-11,1.361029e-11,2.188436e-12,3.603154e-12,7.251489e-13,2.149920e-12,5.285567e-13,2.907373e-13,3.501498e-14,3.447846e-13,6.431461e-13,2.665685e-12,7.619994e-13,1.093509e-10,4.415615e-12,4.420924e-12,1.181874e-10,2.334528e-11,8.543090e-13,3.001151e-12,2.720074e-11,3.603154e-12,8.880815e-12,7.251489e-13,1.320912e-11,5.340067e-11,1.228348e-11,4.080555e-11,1.064897e-10,6.692380e-14,6.692380e-14,1.008093e-09,2.492822e-11,8.948699e-11,1.090660e-10,1.101278e-08,1.224435e-08,,,4.286511e-12,,4.286511e-12,4.286511e-12,,,
2020-11-19,4.610000e+01,-9.750000e+01,9.487930e-10,8.810221e-11,1.022494e-10,2.388954e-11,8.693022e-11,1.044802e-08,3.822280e-11,1.838851e-13,1.764924e-12,1.378856e-11,5.726644e-12,6.692380e-14,5.353904e-12,3.001151e-12,4.234780e-12,2.213850e-11,2.862475e-11,1.185991e-11,1.297726e-11,1.750749e-12,3.603154e-12,7.009773e-13,2.080567e-12,5.285567e-13,2.907373e-13,3.501498e-14,3.291126e-13,6.184097e-13,2.561148e-12,7.329708e-13,1.028444e-10,4.241641e-12,4.234780e-12,1.113208e-10,2.159577e-11,8.543090e-13,3.001151e-12,2.545123e-11,3.603154e-12,7.104652e-12,7.009773e-13,1.140878e-11,5.076325e-11,1.185991e-11,3.840669e-11,1.010298e-10,6.692380e-14,6.692380e-14,9.487930e-10,2.388954e-11,8.693022e-11,1.022494e-10,1.044802e-08,1.160988e-08,,,4.286511e-12,,4.286511e-12,4.286511e-12,,,
2020-11-19,4.610000e+01,-1.209000e+02,1.008093e-09,3.524088e-11,5.453301e-11,3.462253e-11,7.925991e-11,1.637797e-08,2.388925e-11,2.882524e-13,1.470770e-12,1.378856e-11,5.726644e-12,2.342333e-13,8.030855e-12,5.144830e-12,2.140658e-12,1.146458e-11,8.310411e-12,8.047798e-12,5.380814e-12,3.063811e-12,4.503943e-12,2.417163e-13,2.635386e-12,1.019360e-12,1.453686e-12,9.454044e-14,4.231447e-13,2.473639e-13,1.184749e-12,3.193140e-13,4.209247e-11,2.174572e-12,2.140658e-12,4.640770e-11,2.215059e-11,2.567587e-12,5.144830e-12,2.986300e-11,4.503943e-12,1.109467e-11,2.417163e-13,1.584033e-11,1.977499e-11,8.047798e-12,2.417750e-11,5.200029e-11,2.342333e-13,2.342333e-13,1.008093e-09,3.462253e-11,7.925991e-11,5.453301e-11,1.637797e-08,1.755448e-08,,,3.896828e-13,,3.896828e-13,3.896828e-13,,,
2020-11-19,4.610000e+01,-1.237000e+02,5.633459e-09,2.525597e-10,3.033399e-10,1.814220e-10,6.852147e-10,5.336961e-08,1.003349e-10,9.393051e-13,1.441355e-11,6.241138e-11,3.054210e-11,1.184551e-11,5.353903e-11,2.529542e-11,1.526382e-11,1.146458e-10,5.170922e-11,3.600330e-11,3.829874e-11,2.144667e-11,2.792445e-11,2.586365e-12,1.504944e-11,4.870273e-12,4.974838e-12,2.836214e-13,6.848676e-12,3.994927e-12,2.717953e-12,1.690913e-12,3.052719e-10,1.525247e-11,1.526382e-11,3.357882e-10,1.080029e-10,1.012873e-11,2.529542e-11,1.434271e-10,2.792445e-11,7.498571e-11,2.586365e-12,1.054965e-10,1.663550e-10,3.600330e-11,1.012742e-10,3.036325e-10,1.184551e-11,1.184551e-11,5.633459e-09,1.814220e-10,6.852147e-10,3.033399e-10,5.336961e-08,6.017736e-08,,,5.455560e-12,4.321668e-12,5.455560e-12,5.455560e-12,4.321668e-12,,
2020-11-19,4.630000e+01,-1.209000e+02,2.905679e-09,1.057227e-10,1.601907e-10,1.004053e-10,2.326662e-10,4.715727e-08,6.927883e-11,8.299680e-13,4.118157e-12,3.991425e-11,1.622549e-11,6.692379e-13,2.275409e-11,1.500575e-11,6.282365e-12,3.360309e-11,2.308447e-11,2.287269e-11,1.519289e-11,8.316058e-12,1.351183e-11,7.130631e-13,7.628747e-12,2.907062e-12,4.231843e-12,2.696154e-13,1.222418e-12,7.111712e-13,3.414864e-12,9.216564e-13,1.250337e-10,6.270110e-12,6.282365e-12,1.375862e-10,6.376849e-11,7.408520e-12,1.500575e-11,8.618276e-11,1.351183e-11,3.107015e-11,7.130631e-13,4.529504e-11,5.668756e-11,2.287269e-11,7.010880e-11,1.496691e-10,6.692379e-13,6.692379e-13,2.905679e-09,1.004053e-10,2.326662e-10,1.601907e-10,4.715727e-08,5.055626e-08,,,1.169048e-12,4.549124e-14,1.169048e-12,1.169048e-12,4.549124e-14,,
2020-11-19,4.630000e+01,-1.231000e+02,3.854471e-09,1.762044e-10,2.079071e-10,1.249873e-10,4.704459e-10,3.670925e-08,6.927883e-11,6.460829e-13,1.000124e-11,4.354282e-11,2.099769e-11,8.164702e-12,3.613885e-11,1.743526e-11,1.051714e-11,7.906609e-11,3.601178e-11,2.456696e-11,2.627103e-11,1.488137e-11,1.981735e-11,1.776615e-12,1.040284e-11,3.360111e-12,3.424239e-12,1.960839e-13,4.717280e-12,2.751923e-12,1.864237e-12,1.168399e-12,2.124767e-10,1.050184e-11,1.051714e-11,2.334957e-10,7.494335e-11,6.980434e-12,1.743526e-11,9.935905e-11,1.981735e-11,5.102022e-11,1.776615e-12,7.261418e-11,1.150779e-10,2.456696e-11,6.992491e-11,2.095697e-10,8.164702e-12,8.164702e-12,3.854471e-09,1.249873e-10,4.704459e-10,2.079071e-10,3.670925e-08,4.137002e-08,,,3.896829e-12,2.956930e-12,3.896829e-12,3.896829e-12,2.956930e-12,,
2020-11-19,4.650000e+01,-1.131000e+02,7.768243e-09,3.524088e-10,4.158142e-10,2.499747e-10,9.408918e-10,7.341851e-08,1.385577e-10,1.292166e-12,1.970832e-11,8.635993e-11,4.199539e-11,1.636287e-11,7.227770e-11,3.472760e-11,2.098775e-11,1.581322e-10,7.202355e-11,4.955749e-11,5.254207e-11,2.932505e-11,3.873391e-11,3.553230e-12,2.080568e-11,6.757976e-12,6.880782e-12,3.921678e-13,9.418888e-12,5.503847e-12,3.745897e-12,2.329541e-12,4.246592e-10,2.099817e-11,2.098775e-11,4.666452e-10,1.491610e-10,1.403093e-11,3.472760e-11,1.979195e-10,3.873391e-11,1.016027e-10,3.553230e-12,1.438899e-10,2.301557e-10,4.955749e-11,1.398498e-10,4.195631e-10,1.636287e-11,1.636287e-11,7.768243e-09,2.499747e-10,9.408918e-10,4.158142e-10,7.341851e-08,8.279939e-08,,,7.793656e-12,5.959352e-12,7.793656e-12,7.793656e-12,5.959352e-12,,
2020-11-19,4.650000e+01,-1.129000e+02,1.245291e-09,5.286133e-11,6.475795e-11,3.946968e-11,1.482927e-10,1.157753e-08,2.150033e-11,2.037646e-13,3.235695e-12,1.378856e-11,6.681084e-12,2.576566e-12,1.070781e-11,5.430654e-12,3.304059e-12,2.490582e-11,1.108055e-11,7.624229e-12,8.229480e-12,4.814560e-12,6.305520e-12,5.559475e-13,3.259556e-12,1.057113e-12,1.066037e-12,5.952546e-14,1.488843e-12,8.657736e-13,5.923744e-13,3.701140e-13,6.432650e-11,3.317104e-12,3.304059e-12,7.094766e-11,2.372920e-11,2.182676e-12,5.430654e-12,3.134253e-11,6.305520e-12,1.552237e-11,5.559475e-13,2.238383e-11,3.598636e-11,7.624229e-12,2.170409e-11,6.531468e-11,2.576566e-12,2.576566e-12,1.245291e-09,3.946968e-11,1.482927e-10,6.475795e-11,1.157753e-08,1.307630e-08,,,1.169048e-12,9.553160e-13,1.169048e-12,1.169048e-12,9.553160e-13,,
2020-11-19,4.650000e+01,-1.203000e+02,4.743965e-10,1.762044e-11,2.726650e-11,1.627259e-11,3.835157e-11,7.624229e-09,1.194463e-11,1.341864e-13,5.883082e-13,6.531423e-12,2.863322e-12,1.003857e-13,4.015428e-12,2.429503e-12,1.023793e-12,5.534626e-12,3.693516e-12,3.812115e-12,2.532148e-12,1.313062e-12,1.801577e-12,1.087723e-13,1.248341e-12,4.530487e-13,6.783870e-13,4.201798e-14,2.037364e-13,1.174978e-13,5.575288e-13,1.451427e-13,2.074090e-11,1.023906e-12,1.023793e-12,2.278860e-11,1.064309e-11,1.173454e-12,2.429503e-12,1.424604e-11,1.801577e-12,5.328489e-12,1.087723e-13,7.238839e-12,9.228141e-12,3.812115e-12,1.207881e-11,2.511907e-11,1.003857e-13,1.003857e-13,4.743965e-10,1.627259e-11,3.835157e-11,2.726650e-11,7.624229e-09,8.180517e-09,,,3.896828e-13,,3.896828e-13,3.896828e-13,,,
2020-11-19,4.810000e+01,-1.145000e+02,4.743965e-10,1.762044e-11,2.385819e-11,1.419524e-11,5.369220e-11,4.235683e-09,7.166776e-12,7.454802e-14,1.176616e-12,5.079996e-12,2.863322e-12,9.369331e-13,4.015428e-12,2.000767e-12,1.209937e-12,9.092600e-12,3.693516e-12,2.964978e-12,3.165185e-12,1.750749e-12,1.801577e-12,2.054589e-13,1.178988e-12,3.775406e-13,3.876497e-13,2.100899e-14,5.485210e-13,3.153890e-13,2.090733e-13,1.306285e-13,2.196224e-11,1.203612e-12,1.209937e-12,2.437579e-11,9.122306e-12,7.861992e-13,2.000767e-12,1.190927e-11,1.801577e-12,5.766177e-12,2.054589e-13,7.773213e-12,1.278612e-11,2.964978e-12,7.241324e-12,2.299242e-11,9.369331e-13,9.369331e-13,4.743965e-10,1.419524e-11,5.369220e-11,2.385819e-11,4.235683e-09,4.802189e-09,,,3.896828e-13,3.639299e-13,3.896828e-13,3.896828e-13,3.639299e-13,,
